occurrenceID	parentSampleId	sampleId	sampleType	parameter	verbatimScientificName	individualCount	verbatimIdentification	scientificName	scientificNameAuthorship	scientificNameId	kingdom	phylum	class	order	family	genus	specificEpithet	taxonRank	identifiedBy1	identifiedBy2	identifiedBy3	identifiedBy4	identifiedById1	identifiedById2	identifiedById3	identifiedById4	preservedIn1	preservedIn2	preservedIn3	container1	container2	container3	remark	recordedBy1	tangoProject	occurrenceRemarks	eventID	recordedBy	recordedByID	identifiedBy	identifiedByID	basisOfRecord	occurrenceStatus
TANGO2_DIV_15_2838_1973_Dried_Clear glass vial 4ml	1973	2838	Biota		Homaxinella balfourensis		Homaxinella balfourensis	Homaxinella balfourensis	(Ridley & Dendy, 1886)	urn:lsid:marinespecies.org:taxname:170758	Animalia	Porifera	Demospongiae	Suberitida	Suberitidae	Homaxinella	balfourensis	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_15			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_15_2884_1974_Dried_Clear glass vial 4ml	1974	2884	Biota		Homaxinella balfourensis		Homaxinella balfourensis	Homaxinella balfourensis	(Ridley & Dendy, 1886)	urn:lsid:marinespecies.org:taxname:170758	Animalia	Porifera	Demospongiae	Suberitida	Suberitidae	Homaxinella	balfourensis	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_15			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_18_2825_2493_Dried_Clear glass vial 4ml	2493	2825	Biota		Homaxinella balfourensis		Homaxinella balfourensis	Homaxinella balfourensis	(Ridley & Dendy, 1886)	urn:lsid:marinespecies.org:taxname:170758	Animalia	Porifera	Demospongiae	Suberitida	Suberitidae	Homaxinella	balfourensis	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_18			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_18_2826_2504_Dried_Clear glass vial 4ml	2504	2826	Biota		Homaxinella balfourensis		Homaxinella balfourensis	Homaxinella balfourensis	(Ridley & Dendy, 1886)	urn:lsid:marinespecies.org:taxname:170758	Animalia	Porifera	Demospongiae	Suberitida	Suberitidae	Homaxinella	balfourensis	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_18			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_18_2827_2513_Dried_Clear glass vial 4ml	2513	2827	Biota		Homaxinella balfourensis		Homaxinella balfourensis	Homaxinella balfourensis	(Ridley & Dendy, 1886)	urn:lsid:marinespecies.org:taxname:170758	Animalia	Porifera	Demospongiae	Suberitida	Suberitidae	Homaxinella	balfourensis	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_18			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_11_2828_1023_Dried_Clear glass vial 4ml	1023	2828	Biota		Iridaea cordata		Iridaea cordata	Iridaea cordata	(Turner) Bory, 1826	urn:lsid:marinespecies.org:taxname:325522	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Gigartinaceae	Iridaea	cordata	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_11			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_11_2829_1041_Dried_Clear glass vial 4ml	1041	2829	Biota		Iridaea cordata		Iridaea cordata	Iridaea cordata	(Turner) Bory, 1826	urn:lsid:marinespecies.org:taxname:325522	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Gigartinaceae	Iridaea	cordata	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_11			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_15_2889_1716_Dried_Clear glass vial 4ml	1716	2889	Biota		Iridaea cordata		Iridaea cordata	Iridaea cordata	(Turner) Bory, 1826	urn:lsid:marinespecies.org:taxname:325522	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Gigartinaceae	Iridaea	cordata	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_15			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_15_2923_1717_Dried_Clear glass vial 4ml	1717	2923	Biota		Iridaea cordata		Iridaea cordata	Iridaea cordata	(Turner) Bory, 1826	urn:lsid:marinespecies.org:taxname:325522	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Gigartinaceae	Iridaea	cordata	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_15			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_15_2924_1718_Dried_Clear glass vial 4ml	1718	2924	Biota		Iridaea cordata		Iridaea cordata	Iridaea cordata	(Turner) Bory, 1826	urn:lsid:marinespecies.org:taxname:325522	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Gigartinaceae	Iridaea	cordata	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_15			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_21_2912_2818_Dried_Clear glass vial 4ml	2818	2912	Biota		Iridaea cordata		Iridaea cordata	Iridaea cordata	(Turner) Bory, 1826	urn:lsid:marinespecies.org:taxname:325522	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Gigartinaceae	Iridaea	cordata	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_21			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_21_2913_2856_Dried_Clear glass vial 4ml	2856	2913	Biota		Iridaea cordata		Iridaea cordata	Iridaea cordata	(Turner) Bory, 1826	urn:lsid:marinespecies.org:taxname:325522	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Gigartinaceae	Iridaea	cordata	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_21			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_21_2914_2895_Dried_Clear glass vial 4ml	2895	2914	Biota		Iridaea cordata		Iridaea cordata	Iridaea cordata	(Turner) Bory, 1826	urn:lsid:marinespecies.org:taxname:325522	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Gigartinaceae	Iridaea	cordata	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_21			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_27_2848_5005_Dried_Clear glass vial 4ml	5005	2848	Biota		Iridaea cordata		Iridaea cordata	Iridaea cordata	(Turner) Bory, 1826	urn:lsid:marinespecies.org:taxname:325522	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Gigartinaceae	Iridaea	cordata	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_27			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_27_2849_5028_Dried_Clear glass vial 4ml	5028	2849	Biota		Iridaea cordata		Iridaea cordata	Iridaea cordata	(Turner) Bory, 1826	urn:lsid:marinespecies.org:taxname:325522	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Gigartinaceae	Iridaea	cordata	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_27			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_27_2839_5064_Dried_Clear glass vial 4ml	5064	2839	Biota		Iridaea cordata		Iridaea cordata	Iridaea cordata	(Turner) Bory, 1826	urn:lsid:marinespecies.org:taxname:325522	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Gigartinaceae	Iridaea	cordata	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_27			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_3_2880_301_Dried_Clear glass vial 4ml	301	2880	Biota		Iridaea cordata		Iridaea cordata	Iridaea cordata	(Turner) Bory, 1826	urn:lsid:marinespecies.org:taxname:325522	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Gigartinaceae	Iridaea	cordata	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_3			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_3_2882_321_Dried_Clear glass vial 4ml	321	2882	Biota		Iridaea cordata		Iridaea cordata	Iridaea cordata	(Turner) Bory, 1826	urn:lsid:marinespecies.org:taxname:325522	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Gigartinaceae	Iridaea	cordata	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_3			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_3_2883_336_Dried_Clear glass vial 4ml	336	2883	Biota		Iridaea cordata		Iridaea cordata	Iridaea cordata	(Turner) Bory, 1826	urn:lsid:marinespecies.org:taxname:325522	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Gigartinaceae	Iridaea	cordata	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_3			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_33_2837_5471_Dried_Clear glass vial 4ml	5471	2837	Biota		Iridaea cordata		Iridaea cordata	Iridaea cordata	(Turner) Bory, 1826	urn:lsid:marinespecies.org:taxname:325522	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Gigartinaceae	Iridaea	cordata	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_33			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_33_2879_5472_Dried_Clear glass vial 4ml	5472	2879	Biota		Iridaea cordata		Iridaea cordata	Iridaea cordata	(Turner) Bory, 1826	urn:lsid:marinespecies.org:taxname:325522	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Gigartinaceae	Iridaea	cordata	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_33			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_33_2925_5666_Dried_Clear glass vial 4ml	5666	2925	Biota		Iridaea cordata		Iridaea cordata	Iridaea cordata	(Turner) Bory, 1826	urn:lsid:marinespecies.org:taxname:325522	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Gigartinaceae	Iridaea	cordata	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_33			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_11_2860_1071_Dried_Clear glass vial 4ml	1071	2860	Biota		Isopoda		Isopoda	Isopoda	Latreille, 1816	urn:lsid:marinespecies.org:taxname:1131	Animalia	Arthropoda	Malacostraca	Isopoda				order	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_11			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_11_2841_1139_Dried_Clear glass vial 4ml	1139	2841	Biota		Isopoda		Isopoda	Isopoda	Latreille, 1816	urn:lsid:marinespecies.org:taxname:1131	Animalia	Arthropoda	Malacostraca	Isopoda				order	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_11			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_15_2877_1725_Dried_Clear glass vial 4ml	1725	2877	Biota		Isopoda		Isopoda	Isopoda	Latreille, 1816	urn:lsid:marinespecies.org:taxname:1131	Animalia	Arthropoda	Malacostraca	Isopoda				order	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_15			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_15_2878_1796_Dried_Clear glass vial 4ml	1796	2878	Biota		Isopoda		Isopoda	Isopoda	Latreille, 1816	urn:lsid:marinespecies.org:taxname:1131	Animalia	Arthropoda	Malacostraca	Isopoda				order	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_15			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_15_2918_1797_Dried_Clear glass vial 4ml	1797	2918	Biota		Isopoda		Isopoda	Isopoda	Latreille, 1816	urn:lsid:marinespecies.org:taxname:1131	Animalia	Arthropoda	Malacostraca	Isopoda				order	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_15			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_15_2919_1798_Dried_Clear glass vial 4ml	1798	2919	Biota		Isopoda		Isopoda	Isopoda	Latreille, 1816	urn:lsid:marinespecies.org:taxname:1131	Animalia	Arthropoda	Malacostraca	Isopoda				order	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_15			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_15_2920_1852_Dried_Clear glass vial 4ml	1852	2920	Biota		Isopoda		Isopoda	Isopoda	Latreille, 1816	urn:lsid:marinespecies.org:taxname:1131	Animalia	Arthropoda	Malacostraca	Isopoda				order	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_15			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_21_3276_2830_Dried_Clear glass vial 4ml	2830	3276	Biota		Isopoda		Isopoda	Isopoda	Latreille, 1816	urn:lsid:marinespecies.org:taxname:1131	Animalia	Arthropoda	Malacostraca	Isopoda				order	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_21			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_21_3292_2865_Dried_Clear glass vial 4ml	2865	3292	Biota		Isopoda		Isopoda	Isopoda	Latreille, 1816	urn:lsid:marinespecies.org:taxname:1131	Animalia	Arthropoda	Malacostraca	Isopoda				order	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_21			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_21_3293_2911_Dried_Clear glass vial 4ml	2911	3293	Biota		Isopoda		Isopoda	Isopoda	Latreille, 1816	urn:lsid:marinespecies.org:taxname:1131	Animalia	Arthropoda	Malacostraca	Isopoda				order	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_21			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_27_3294_5011_Dried_Clear glass vial 4ml	5011	3294	Biota		Isopoda		Isopoda	Isopoda	Latreille, 1816	urn:lsid:marinespecies.org:taxname:1131	Animalia	Arthropoda	Malacostraca	Isopoda				order	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_27			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_27_3295_5041_Dried_Clear glass vial 4ml	5041	3295	Biota		Isopoda		Isopoda	Isopoda	Latreille, 1816	urn:lsid:marinespecies.org:taxname:1131	Animalia	Arthropoda	Malacostraca	Isopoda				order	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_27			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_3_3296_319_Dried_Clear glass vial 4ml	319	3296	Biota		Isopoda		Isopoda	Isopoda	Latreille, 1816	urn:lsid:marinespecies.org:taxname:1131	Animalia	Arthropoda	Malacostraca	Isopoda				order	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_3			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_3_3297_324_Dried_Clear glass vial 4ml	324	3297	Biota		Isopoda		Isopoda	Isopoda	Latreille, 1816	urn:lsid:marinespecies.org:taxname:1131	Animalia	Arthropoda	Malacostraca	Isopoda				order	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_3			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_3_3298_343_Dried_Clear glass vial 4ml	343	3298	Biota		Isopoda		Isopoda	Isopoda	Latreille, 1816	urn:lsid:marinespecies.org:taxname:1131	Animalia	Arthropoda	Malacostraca	Isopoda				order	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_3			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_33_3299_5493_Dried_Clear glass vial 4ml	5493	3299	Biota		Isopoda		Isopoda	Isopoda	Latreille, 1816	urn:lsid:marinespecies.org:taxname:1131	Animalia	Arthropoda	Malacostraca	Isopoda				order	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_33			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
